generated_at,window,channel,score,item_count
2026-06-22T19:54:40+07:00,latest_30d,unknown,0.2575,104
2026-06-22T19:55:12+07:00,latest_1d,growth,-0.3488,39
2026-06-22T19:55:12+07:00,latest_1d,inflation,0.0,0
2026-06-22T19:55:12+07:00,latest_1d,monetary_policy,2.0,2
2026-06-22T19:55:12+07:00,latest_1d,liquidity,0.1135,11
2026-06-22T19:55:12+07:00,latest_1d,credit_stress,1.782,2
2026-06-22T19:55:12+07:00,latest_1d,fx_external,0.3359,12
2026-06-22T19:55:12+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-22T19:55:12+07:00,latest_1d,real_estate_collateral,0.7406,7
2026-06-22T19:55:12+07:00,latest_1d,banking_system,0.0,0
2026-06-22T19:55:12+07:00,latest_1d,risk_appetite,-0.114,12
2026-06-22T19:55:12+07:00,latest_1d,earnings,1.3556,107
2026-06-22T19:55:12+07:00,latest_1d,commodity,-2.0,3
2026-06-22T19:55:12+07:00,latest_1d,unknown,0.4945,1
2026-06-22T19:55:12+07:00,latest_7d,growth,0.1067,579
2026-06-22T19:55:12+07:00,latest_7d,inflation,0.0,0
2026-06-22T19:55:12+07:00,latest_7d,monetary_policy,2.0,9
2026-06-22T19:55:12+07:00,latest_7d,liquidity,-0.0803,198
2026-06-22T19:55:12+07:00,latest_7d,credit_stress,1.5449,8
2026-06-22T19:55:12+07:00,latest_7d,fx_external,0.0178,73
2026-06-22T19:55:12+07:00,latest_7d,fiscal_public_investment,0.0,1
2026-06-22T19:55:12+07:00,latest_7d,real_estate_collateral,0.4553,61
2026-06-22T19:55:12+07:00,latest_7d,banking_system,0.0,1
2026-06-22T19:55:12+07:00,latest_7d,risk_appetite,0.111,129
2026-06-22T19:55:12+07:00,latest_7d,earnings,1.1063,331
2026-06-22T19:55:12+07:00,latest_7d,commodity,-0.3002,31
2026-06-22T19:55:12+07:00,latest_7d,unknown,0.2775,16
2026-06-22T19:55:12+07:00,latest_30d,growth,0.1086,2284
2026-06-22T19:55:12+07:00,latest_30d,inflation,0.0,0
2026-06-22T19:55:12+07:00,latest_30d,monetary_policy,2.0,43
2026-06-22T19:55:12+07:00,latest_30d,liquidity,-0.0658,787
2026-06-22T19:55:12+07:00,latest_30d,credit_stress,0.7822,29
2026-06-22T19:55:12+07:00,latest_30d,fx_external,0.064,278
2026-06-22T19:55:12+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-22T19:55:12+07:00,latest_30d,real_estate_collateral,0.3575,288
2026-06-22T19:55:12+07:00,latest_30d,banking_system,-0.0795,16
2026-06-22T19:55:12+07:00,latest_30d,risk_appetite,0.1271,563
2026-06-22T19:55:12+07:00,latest_30d,earnings,0.6085,1296
2026-06-22T19:55:12+07:00,latest_30d,commodity,-0.1275,619
2026-06-22T19:55:12+07:00,latest_30d,unknown,0.2575,104
2026-06-23T06:59:01+07:00,latest_1d,growth,-0.1082,26
2026-06-23T06:59:01+07:00,latest_1d,inflation,0.0,0
2026-06-23T06:59:01+07:00,latest_1d,monetary_policy,2.0,2
2026-06-23T06:59:01+07:00,latest_1d,liquidity,0.1135,10
2026-06-23T06:59:01+07:00,latest_1d,credit_stress,1.782,2
2026-06-23T06:59:01+07:00,latest_1d,fx_external,0.6436,9
2026-06-23T06:59:01+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-23T06:59:01+07:00,latest_1d,real_estate_collateral,0.7815,4
2026-06-23T06:59:01+07:00,latest_1d,banking_system,0.0,0
2026-06-23T06:59:01+07:00,latest_1d,risk_appetite,-0.0726,9
2026-06-23T06:59:01+07:00,latest_1d,earnings,1.4405,102
2026-06-23T06:59:01+07:00,latest_1d,commodity,-2.0,2
2026-06-23T06:59:01+07:00,latest_1d,unknown,0.0,0
2026-06-23T06:59:01+07:00,latest_7d,growth,0.1162,548
2026-06-23T06:59:01+07:00,latest_7d,inflation,0.0,0
2026-06-23T06:59:01+07:00,latest_7d,monetary_policy,2.0,9
2026-06-23T06:59:01+07:00,latest_7d,liquidity,-0.0793,191
2026-06-23T06:59:01+07:00,latest_7d,credit_stress,1.5449,8
2026-06-23T06:59:01+07:00,latest_7d,fx_external,0.0175,71
2026-06-23T06:59:01+07:00,latest_7d,fiscal_public_investment,0.0,1
2026-06-23T06:59:01+07:00,latest_7d,real_estate_collateral,0.4513,60
2026-06-23T06:59:01+07:00,latest_7d,banking_system,0.0,1
2026-06-23T06:59:01+07:00,latest_7d,risk_appetite,0.1093,121
2026-06-23T06:59:01+07:00,latest_7d,earnings,1.1331,313
2026-06-23T06:59:01+07:00,latest_7d,commodity,-0.2817,30
2026-06-23T06:59:01+07:00,latest_7d,unknown,0.2775,14
2026-06-23T06:59:01+07:00,latest_30d,growth,0.1091,2276
2026-06-23T06:59:01+07:00,latest_30d,inflation,0.0,0
2026-06-23T06:59:01+07:00,latest_30d,monetary_policy,2.0,43
2026-06-23T06:59:01+07:00,latest_30d,liquidity,-0.0658,780
2026-06-23T06:59:01+07:00,latest_30d,credit_stress,0.7822,29
2026-06-23T06:59:01+07:00,latest_30d,fx_external,0.064,276
2026-06-23T06:59:01+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-23T06:59:01+07:00,latest_30d,real_estate_collateral,0.3575,286
2026-06-23T06:59:01+07:00,latest_30d,banking_system,-0.0795,15
2026-06-23T06:59:01+07:00,latest_30d,risk_appetite,0.1271,562
2026-06-23T06:59:01+07:00,latest_30d,earnings,0.6085,1295
2026-06-23T06:59:01+07:00,latest_30d,commodity,-0.1274,610
2026-06-23T06:59:01+07:00,latest_30d,unknown,0.2575,103
2026-06-23T08:24:16+07:00,latest_1d,growth,0.0117,22
2026-06-23T08:24:16+07:00,latest_1d,inflation,0.0,0
2026-06-23T08:24:16+07:00,latest_1d,monetary_policy,0.0,0
2026-06-23T08:24:16+07:00,latest_1d,liquidity,-0.212,9
2026-06-23T08:24:16+07:00,latest_1d,credit_stress,1.782,2
2026-06-23T08:24:16+07:00,latest_1d,fx_external,-0.4151,6
2026-06-23T08:24:16+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-23T08:24:16+07:00,latest_1d,real_estate_collateral,0.799,3
2026-06-23T08:24:16+07:00,latest_1d,banking_system,0.0,0
2026-06-23T08:24:16+07:00,latest_1d,risk_appetite,-0.4072,5
2026-06-23T08:24:16+07:00,latest_1d,earnings,1.3581,92
2026-06-23T08:24:16+07:00,latest_1d,commodity,0.0,0
2026-06-23T08:24:16+07:00,latest_1d,unknown,0.0,0
2026-06-23T08:24:16+07:00,latest_7d,growth,0.1125,537
2026-06-23T08:24:16+07:00,latest_7d,inflation,0.0,0
2026-06-23T08:24:16+07:00,latest_7d,monetary_policy,2.0,8
2026-06-23T08:24:16+07:00,latest_7d,liquidity,-0.054,189
2026-06-23T08:24:16+07:00,latest_7d,credit_stress,1.5449,8
2026-06-23T08:24:16+07:00,latest_7d,fx_external,0.0175,70
2026-06-23T08:24:16+07:00,latest_7d,fiscal_public_investment,0.0,1
2026-06-23T08:24:16+07:00,latest_7d,real_estate_collateral,0.4423,58
2026-06-23T08:24:16+07:00,latest_7d,banking_system,0.0,1
2026-06-23T08:24:16+07:00,latest_7d,risk_appetite,0.0964,118
2026-06-23T08:24:16+07:00,latest_7d,earnings,1.0496,293
2026-06-23T08:24:16+07:00,latest_7d,commodity,-0.4599,24
2026-06-23T08:24:16+07:00,latest_7d,unknown,0.2775,14
2026-06-23T08:24:16+07:00,latest_30d,growth,0.1093,2273
2026-06-23T08:24:16+07:00,latest_30d,inflation,0.0,0
2026-06-23T08:24:16+07:00,latest_30d,monetary_policy,2.0,43
2026-06-23T08:24:16+07:00,latest_30d,liquidity,-0.0658,780
2026-06-23T08:24:16+07:00,latest_30d,credit_stress,0.7822,29
2026-06-23T08:24:16+07:00,latest_30d,fx_external,0.064,275
2026-06-23T08:24:16+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-23T08:24:16+07:00,latest_30d,real_estate_collateral,0.3575,286
2026-06-23T08:24:16+07:00,latest_30d,banking_system,-0.0795,15
2026-06-23T08:24:16+07:00,latest_30d,risk_appetite,0.1271,562
2026-06-23T08:24:16+07:00,latest_30d,earnings,0.6095,1294
2026-06-23T08:24:16+07:00,latest_30d,commodity,-0.1273,609
2026-06-23T08:24:16+07:00,latest_30d,unknown,0.2575,103
2026-06-23T08:32:35+07:00,latest_1d,growth,0.1424,98
2026-06-23T08:32:35+07:00,latest_1d,inflation,0.0,0
2026-06-23T08:32:35+07:00,latest_1d,monetary_policy,0.0,0
2026-06-23T08:32:35+07:00,latest_1d,liquidity,-0.2765,36
2026-06-23T08:32:35+07:00,latest_1d,credit_stress,1.782,2
2026-06-23T08:32:35+07:00,latest_1d,fx_external,-0.388,16
2026-06-23T08:32:35+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-23T08:32:35+07:00,latest_1d,real_estate_collateral,0.4089,10
2026-06-23T08:32:35+07:00,latest_1d,banking_system,0.0,2
2026-06-23T08:32:35+07:00,latest_1d,risk_appetite,-0.0854,19
2026-06-23T08:32:35+07:00,latest_1d,earnings,1.2034,115
2026-06-23T08:32:35+07:00,latest_1d,commodity,0.0,0
2026-06-23T08:32:35+07:00,latest_1d,unknown,0.0,3
2026-06-23T08:32:35+07:00,latest_7d,growth,0.1213,613
2026-06-23T08:32:35+07:00,latest_7d,inflation,0.0,0
2026-06-23T08:32:35+07:00,latest_7d,monetary_policy,2.0,8
2026-06-23T08:32:35+07:00,latest_7d,liquidity,-0.0937,216
2026-06-23T08:32:35+07:00,latest_7d,credit_stress,1.5449,8
2026-06-23T08:32:35+07:00,latest_7d,fx_external,-0.0375,80
2026-06-23T08:32:35+07:00,latest_7d,fiscal_public_investment,0.0,1
2026-06-23T08:32:35+07:00,latest_7d,real_estate_collateral,0.4264,65
2026-06-23T08:32:35+07:00,latest_7d,banking_system,0.0,3
2026-06-23T08:32:35+07:00,latest_7d,risk_appetite,0.0961,132
2026-06-23T08:32:35+07:00,latest_7d,earnings,1.0175,316
2026-06-23T08:32:35+07:00,latest_7d,commodity,-0.4599,24
2026-06-23T08:32:35+07:00,latest_7d,unknown,0.2775,17
2026-06-23T08:32:35+07:00,latest_30d,growth,0.1117,2348
2026-06-23T08:32:35+07:00,latest_30d,inflation,0.0,0
2026-06-23T08:32:35+07:00,latest_30d,monetary_policy,2.0,43
2026-06-23T08:32:35+07:00,latest_30d,liquidity,-0.0862,807
2026-06-23T08:32:35+07:00,latest_30d,credit_stress,0.7822,29
2026-06-23T08:32:35+07:00,latest_30d,fx_external,0.0417,285
2026-06-23T08:32:35+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-23T08:32:35+07:00,latest_30d,real_estate_collateral,0.3545,293
2026-06-23T08:32:35+07:00,latest_30d,banking_system,-0.0795,17
2026-06-23T08:32:35+07:00,latest_30d,risk_appetite,0.1257,576
2026-06-23T08:32:35+07:00,latest_30d,earnings,0.608,1317
2026-06-23T08:32:35+07:00,latest_30d,commodity,-0.1273,609
2026-06-23T08:32:35+07:00,latest_30d,unknown,0.2575,106
2026-06-23T08:33:06+07:00,latest_1d,growth,0.1424,98
2026-06-23T08:33:06+07:00,latest_1d,inflation,0.0,0
2026-06-23T08:33:06+07:00,latest_1d,monetary_policy,0.0,0
2026-06-23T08:33:06+07:00,latest_1d,liquidity,-0.2765,36
2026-06-23T08:33:06+07:00,latest_1d,credit_stress,1.782,2
2026-06-23T08:33:06+07:00,latest_1d,fx_external,-0.0538,17
2026-06-23T08:33:06+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-23T08:33:06+07:00,latest_1d,real_estate_collateral,0.4089,10
2026-06-23T08:33:06+07:00,latest_1d,banking_system,0.0,2
2026-06-23T08:33:06+07:00,latest_1d,risk_appetite,-0.0854,19
2026-06-23T08:33:06+07:00,latest_1d,earnings,1.1666,116
2026-06-23T08:33:06+07:00,latest_1d,commodity,0.0,0
2026-06-23T08:33:06+07:00,latest_1d,unknown,0.0,3
2026-06-23T08:33:06+07:00,latest_7d,growth,0.1213,613
2026-06-23T08:33:06+07:00,latest_7d,inflation,0.0,0
2026-06-23T08:33:06+07:00,latest_7d,monetary_policy,2.0,8
2026-06-23T08:33:06+07:00,latest_7d,liquidity,-0.0937,216
2026-06-23T08:33:06+07:00,latest_7d,credit_stress,1.5449,8
2026-06-23T08:33:06+07:00,latest_7d,fx_external,0.0314,81
2026-06-23T08:33:06+07:00,latest_7d,fiscal_public_investment,0.0,1
2026-06-23T08:33:06+07:00,latest_7d,real_estate_collateral,0.4264,65
2026-06-23T08:33:06+07:00,latest_7d,banking_system,0.0,3
2026-06-23T08:33:06+07:00,latest_7d,risk_appetite,0.0881,133
2026-06-23T08:33:06+07:00,latest_7d,earnings,0.9889,324
2026-06-23T08:33:06+07:00,latest_7d,commodity,-0.4599,24
2026-06-23T08:33:06+07:00,latest_7d,unknown,0.2775,17
2026-06-23T08:33:06+07:00,latest_30d,growth,0.1117,2348
2026-06-23T08:33:06+07:00,latest_30d,inflation,0.0,0
2026-06-23T08:33:06+07:00,latest_30d,monetary_policy,2.0,43
2026-06-23T08:33:06+07:00,latest_30d,liquidity,-0.0862,807
2026-06-23T08:33:06+07:00,latest_30d,credit_stress,0.7822,29
2026-06-23T08:33:06+07:00,latest_30d,fx_external,0.0665,286
2026-06-23T08:33:06+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-23T08:33:06+07:00,latest_30d,real_estate_collateral,0.3545,293
2026-06-23T08:33:06+07:00,latest_30d,banking_system,-0.0795,17
2026-06-23T08:33:06+07:00,latest_30d,risk_appetite,0.1217,577
2026-06-23T08:33:06+07:00,latest_30d,earnings,0.6032,1329
2026-06-23T08:33:06+07:00,latest_30d,commodity,-0.1273,609
2026-06-23T08:33:06+07:00,latest_30d,unknown,0.2575,106
2026-06-23T17:39:42+07:00,latest_1d,growth,0.0685,92
2026-06-23T17:39:42+07:00,latest_1d,inflation,0.0,0
2026-06-23T17:39:42+07:00,latest_1d,monetary_policy,0.0,0
2026-06-23T17:39:42+07:00,latest_1d,liquidity,0.0052,39
2026-06-23T17:39:42+07:00,latest_1d,credit_stress,0.0,0
2026-06-23T17:39:42+07:00,latest_1d,fx_external,-0.0792,13
2026-06-23T17:39:42+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-23T17:39:42+07:00,latest_1d,real_estate_collateral,0.3251,12
2026-06-23T17:39:42+07:00,latest_1d,banking_system,0.0,2
2026-06-23T17:39:42+07:00,latest_1d,risk_appetite,-0.0064,21
2026-06-23T17:39:42+07:00,latest_1d,earnings,1.1254,123
2026-06-23T17:39:42+07:00,latest_1d,commodity,0.0,0
2026-06-23T17:39:42+07:00,latest_1d,unknown,0.0,3
2026-06-23T17:39:42+07:00,latest_7d,growth,0.1168,610
2026-06-23T17:39:42+07:00,latest_7d,inflation,0.0,0
2026-06-23T17:39:42+07:00,latest_7d,monetary_policy,2.0,7
2026-06-23T17:39:42+07:00,latest_7d,liquidity,-0.0695,216
2026-06-23T17:39:42+07:00,latest_7d,credit_stress,1.6016,7
2026-06-23T17:39:42+07:00,latest_7d,fx_external,0.0036,80
2026-06-23T17:39:42+07:00,latest_7d,fiscal_public_investment,0.0,1
2026-06-23T17:39:42+07:00,latest_7d,real_estate_collateral,0.3822,62
2026-06-23T17:39:42+07:00,latest_7d,banking_system,0.0,3
2026-06-23T17:39:42+07:00,latest_7d,risk_appetite,0.0095,126
2026-06-23T17:39:42+07:00,latest_7d,earnings,0.9935,318
2026-06-23T17:39:42+07:00,latest_7d,commodity,-0.6467,21
2026-06-23T17:39:42+07:00,latest_7d,unknown,0.2775,15
2026-06-23T17:39:42+07:00,latest_30d,growth,0.1125,2376
2026-06-23T17:39:42+07:00,latest_30d,inflation,0.0,0
2026-06-23T17:39:42+07:00,latest_30d,monetary_policy,2.0,43
2026-06-23T17:39:42+07:00,latest_30d,liquidity,-0.0709,829
2026-06-23T17:39:42+07:00,latest_30d,credit_stress,0.8048,28
2026-06-23T17:39:42+07:00,latest_30d,fx_external,0.0505,290
2026-06-23T17:39:42+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-23T17:39:42+07:00,latest_30d,real_estate_collateral,0.3597,301
2026-06-23T17:39:42+07:00,latest_30d,banking_system,-0.0795,17
2026-06-23T17:39:42+07:00,latest_30d,risk_appetite,0.1104,586
2026-06-23T17:39:42+07:00,latest_30d,earnings,0.6024,1339
2026-06-23T17:39:42+07:00,latest_30d,commodity,-0.1273,604
2026-06-23T17:39:42+07:00,latest_30d,unknown,0.2575,105
2026-06-23T17:40:14+07:00,latest_1d,growth,0.0685,92
2026-06-23T17:40:14+07:00,latest_1d,inflation,0.0,0
2026-06-23T17:40:14+07:00,latest_1d,monetary_policy,2.0,1
2026-06-23T17:40:14+07:00,latest_1d,liquidity,0.043,40
2026-06-23T17:40:14+07:00,latest_1d,credit_stress,1.1555,1
2026-06-23T17:40:14+07:00,latest_1d,fx_external,0.6536,14
2026-06-23T17:40:14+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-23T17:40:14+07:00,latest_1d,real_estate_collateral,0.3251,12
2026-06-23T17:40:14+07:00,latest_1d,banking_system,0.0,2
2026-06-23T17:40:14+07:00,latest_1d,risk_appetite,-0.1032,23
2026-06-23T17:40:14+07:00,latest_1d,earnings,1.0577,126
2026-06-23T17:40:14+07:00,latest_1d,commodity,0.0,0
2026-06-23T17:40:14+07:00,latest_1d,unknown,0.0,3
2026-06-23T17:40:14+07:00,latest_7d,growth,0.1168,610
2026-06-23T17:40:14+07:00,latest_7d,inflation,0.0,0
2026-06-23T17:40:14+07:00,latest_7d,monetary_policy,2.0,9
2026-06-23T17:40:14+07:00,latest_7d,liquidity,-0.0609,217
2026-06-23T17:40:14+07:00,latest_7d,credit_stress,1.5459,8
2026-06-23T17:40:14+07:00,latest_7d,fx_external,0.1264,81
2026-06-23T17:40:14+07:00,latest_7d,fiscal_public_investment,0.0,1
2026-06-23T17:40:14+07:00,latest_7d,real_estate_collateral,0.3822,62
2026-06-23T17:40:14+07:00,latest_7d,banking_system,0.0,3
2026-06-23T17:40:14+07:00,latest_7d,risk_appetite,-0.0073,128
2026-06-23T17:40:14+07:00,latest_7d,earnings,0.9712,321
2026-06-23T17:40:14+07:00,latest_7d,commodity,-0.4457,25
2026-06-23T17:40:14+07:00,latest_7d,unknown,0.2775,15
2026-06-23T17:40:14+07:00,latest_30d,growth,0.1133,2378
2026-06-23T17:40:14+07:00,latest_30d,inflation,0.0,0
2026-06-23T17:40:14+07:00,latest_30d,monetary_policy,2.0,45
2026-06-23T17:40:14+07:00,latest_30d,liquidity,-0.0664,830
2026-06-23T17:40:14+07:00,latest_30d,credit_stress,0.8169,29
2026-06-23T17:40:14+07:00,latest_30d,fx_external,0.0949,291
2026-06-23T17:40:14+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-23T17:40:14+07:00,latest_30d,real_estate_collateral,0.3597,301
2026-06-23T17:40:14+07:00,latest_30d,banking_system,-0.0795,17
2026-06-23T17:40:14+07:00,latest_30d,risk_appetite,0.1022,588
2026-06-23T17:40:14+07:00,latest_30d,earnings,0.5974,1348
2026-06-23T17:40:14+07:00,latest_30d,commodity,-0.1186,608
2026-06-23T17:40:14+07:00,latest_30d,unknown,0.2575,105
2026-06-24T17:26:34+07:00,latest_1d,growth,0.1393,110
2026-06-24T17:26:34+07:00,latest_1d,inflation,0.0,0
2026-06-24T17:26:34+07:00,latest_1d,monetary_policy,0.0,1
2026-06-24T17:26:34+07:00,latest_1d,liquidity,-0.2388,48
2026-06-24T17:26:34+07:00,latest_1d,credit_stress,0.0,0
2026-06-24T17:26:34+07:00,latest_1d,fx_external,-0.7836,14
2026-06-24T17:26:34+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-24T17:26:34+07:00,latest_1d,real_estate_collateral,0.1441,13
2026-06-24T17:26:34+07:00,latest_1d,banking_system,0.0,2
2026-06-24T17:26:34+07:00,latest_1d,risk_appetite,0.0121,23
2026-06-24T17:26:34+07:00,latest_1d,earnings,0.9629,126
2026-06-24T17:26:34+07:00,latest_1d,commodity,-0.7405,5
2026-06-24T17:26:34+07:00,latest_1d,unknown,0.0,9
2026-06-24T17:26:34+07:00,latest_7d,growth,0.0729,587
2026-06-24T17:26:34+07:00,latest_7d,inflation,0.0,0
2026-06-24T17:26:34+07:00,latest_7d,monetary_policy,2.0,6
2026-06-24T17:26:34+07:00,latest_7d,liquidity,-0.1068,222
2026-06-24T17:26:34+07:00,latest_7d,credit_stress,1.6025,7
2026-06-24T17:26:34+07:00,latest_7d,fx_external,-0.128,82
2026-06-24T17:26:34+07:00,latest_7d,fiscal_public_investment,0.0,0
2026-06-24T17:26:34+07:00,latest_7d,real_estate_collateral,0.3183,65
2026-06-24T17:26:34+07:00,latest_7d,banking_system,0.0,5
2026-06-24T17:26:34+07:00,latest_7d,risk_appetite,0.0074,122
2026-06-24T17:26:34+07:00,latest_7d,earnings,0.8006,321
2026-06-24T17:26:34+07:00,latest_7d,commodity,-0.6027,25
2026-06-24T17:26:34+07:00,latest_7d,unknown,0.2775,20
2026-06-24T17:26:34+07:00,latest_30d,growth,0.1162,2410
2026-06-24T17:26:34+07:00,latest_30d,inflation,0.0,0
2026-06-24T17:26:34+07:00,latest_30d,monetary_policy,2.0,44
2026-06-24T17:26:34+07:00,latest_30d,liquidity,-0.0843,848
2026-06-24T17:26:34+07:00,latest_30d,credit_stress,0.8402,28
2026-06-24T17:26:34+07:00,latest_30d,fx_external,0.0438,296
2026-06-24T17:26:34+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-24T17:26:34+07:00,latest_30d,real_estate_collateral,0.339,302
2026-06-24T17:26:34+07:00,latest_30d,banking_system,-0.4015,18
2026-06-24T17:26:34+07:00,latest_30d,risk_appetite,0.0997,589
2026-06-24T17:26:34+07:00,latest_30d,earnings,0.5993,1355
2026-06-24T17:26:34+07:00,latest_30d,commodity,-0.1261,581
2026-06-24T17:26:34+07:00,latest_30d,unknown,0.2575,110
2026-06-24T17:27:09+07:00,latest_1d,growth,0.1393,110
2026-06-24T17:27:09+07:00,latest_1d,inflation,0.0,0
2026-06-24T17:27:09+07:00,latest_1d,monetary_policy,0.0,1
2026-06-24T17:27:09+07:00,latest_1d,liquidity,-0.2665,49
2026-06-24T17:27:09+07:00,latest_1d,credit_stress,1.1565,1
2026-06-24T17:27:09+07:00,latest_1d,fx_external,-0.5167,15
2026-06-24T17:27:09+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-24T17:27:09+07:00,latest_1d,real_estate_collateral,0.1441,13
2026-06-24T17:27:09+07:00,latest_1d,banking_system,0.0,2
2026-06-24T17:27:09+07:00,latest_1d,risk_appetite,0.0898,26
2026-06-24T17:27:09+07:00,latest_1d,earnings,0.9686,136
2026-06-24T17:27:09+07:00,latest_1d,commodity,-2.0,11
2026-06-24T17:27:09+07:00,latest_1d,unknown,0.0,9
2026-06-24T17:27:09+07:00,latest_7d,growth,0.0729,587
2026-06-24T17:27:09+07:00,latest_7d,inflation,0.0,0
2026-06-24T17:27:09+07:00,latest_7d,monetary_policy,2.0,7
2026-06-24T17:27:09+07:00,latest_7d,liquidity,-0.1139,223
2026-06-24T17:27:09+07:00,latest_7d,credit_stress,1.5468,8
2026-06-24T17:27:09+07:00,latest_7d,fx_external,-0.0906,83
2026-06-24T17:27:09+07:00,latest_7d,fiscal_public_investment,0.0,0
2026-06-24T17:27:09+07:00,latest_7d,real_estate_collateral,0.3183,65
2026-06-24T17:27:09+07:00,latest_7d,banking_system,0.0,6
2026-06-24T17:27:09+07:00,latest_7d,risk_appetite,0.0167,126
2026-06-24T17:27:09+07:00,latest_7d,earnings,0.8691,347
2026-06-24T17:27:09+07:00,latest_7d,commodity,-1.0128,34
2026-06-24T17:27:09+07:00,latest_7d,unknown,0.2775,20
2026-06-24T17:27:09+07:00,latest_30d,growth,0.1162,2410
2026-06-24T17:27:09+07:00,latest_30d,inflation,0.0,0
2026-06-24T17:27:09+07:00,latest_30d,monetary_policy,2.0,45
2026-06-24T17:27:09+07:00,latest_30d,liquidity,-0.0878,849
2026-06-24T17:27:09+07:00,latest_30d,credit_stress,0.8511,29
2026-06-24T17:27:09+07:00,latest_30d,fx_external,0.056,297
2026-06-24T17:27:09+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-24T17:27:09+07:00,latest_30d,real_estate_collateral,0.339,302
2026-06-24T17:27:09+07:00,latest_30d,banking_system,-0.4015,19
2026-06-24T17:27:09+07:00,latest_30d,risk_appetite,0.1023,593
2026-06-24T17:27:09+07:00,latest_30d,earnings,0.6197,1386
2026-06-24T17:27:09+07:00,latest_30d,commodity,-0.1791,590
2026-06-24T17:27:09+07:00,latest_30d,unknown,0.2575,110
2026-06-25T17:19:02+07:00,latest_1d,growth,0.0678,112
2026-06-25T17:19:02+07:00,latest_1d,inflation,0.0,0
2026-06-25T17:19:02+07:00,latest_1d,monetary_policy,0.0,0
2026-06-25T17:19:02+07:00,latest_1d,liquidity,-0.0212,32
2026-06-25T17:19:02+07:00,latest_1d,credit_stress,0.0,0
2026-06-25T17:19:02+07:00,latest_1d,fx_external,-0.7991,10
2026-06-25T17:19:02+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-06-25T17:19:02+07:00,latest_1d,real_estate_collateral,0.3009,11
2026-06-25T17:19:02+07:00,latest_1d,banking_system,0.9865,2
2026-06-25T17:19:02+07:00,latest_1d,risk_appetite,-0.0487,32
2026-06-25T17:19:02+07:00,latest_1d,earnings,1.1404,125
2026-06-25T17:19:02+07:00,latest_1d,commodity,-0.706,1
2026-06-25T17:19:02+07:00,latest_1d,unknown,0.0,5
2026-06-25T17:19:02+07:00,latest_7d,growth,0.0531,587
2026-06-25T17:19:02+07:00,latest_7d,inflation,0.0,0
2026-06-25T17:19:02+07:00,latest_7d,monetary_policy,2.0,6
2026-06-25T17:19:02+07:00,latest_7d,liquidity,-0.1077,207
2026-06-25T17:19:02+07:00,latest_7d,credit_stress,1.4876,6
2026-06-25T17:19:02+07:00,latest_7d,fx_external,-0.1112,81
2026-06-25T17:19:02+07:00,latest_7d,fiscal_public_investment,0.0,0
2026-06-25T17:19:02+07:00,latest_7d,real_estate_collateral,0.2938,63
2026-06-25T17:19:02+07:00,latest_7d,banking_system,0.9865,8
2026-06-25T17:19:02+07:00,latest_7d,risk_appetite,-0.0209,137
2026-06-25T17:19:02+07:00,latest_7d,earnings,0.8933,336
2026-06-25T17:19:02+07:00,latest_7d,commodity,-1.113,28
2026-06-25T17:19:02+07:00,latest_7d,unknown,0.4945,24
2026-06-25T17:19:02+07:00,latest_30d,growth,0.1162,2405
2026-06-25T17:19:02+07:00,latest_30d,inflation,0.0,0
2026-06-25T17:19:02+07:00,latest_30d,monetary_policy,2.0,43
2026-06-25T17:19:02+07:00,latest_30d,liquidity,-0.0838,848
2026-06-25T17:19:02+07:00,latest_30d,credit_stress,0.8751,28
2026-06-25T17:19:02+07:00,latest_30d,fx_external,0.0223,297
2026-06-25T17:19:02+07:00,latest_30d,fiscal_public_investment,0.0,5
2026-06-25T17:19:02+07:00,latest_30d,real_estate_collateral,0.3293,301
2026-06-25T17:19:02+07:00,latest_30d,banking_system,0.2925,20
2026-06-25T17:19:02+07:00,latest_30d,risk_appetite,0.0918,602
2026-06-25T17:19:02+07:00,latest_30d,earnings,0.6286,1352
2026-06-25T17:19:02+07:00,latest_30d,commodity,-0.1803,560
2026-06-25T17:19:02+07:00,latest_30d,unknown,0.2575,112
2026-06-25T17:19:32+07:00,latest_1d,growth,0.0678,112
2026-06-25T17:19:32+07:00,latest_1d,inflation,0.0,0
2026-06-25T17:19:32+07:00,latest_1d,monetary_policy,0.0,0
